experiment,net,kind,algorithm,feature_augmentation,data_augmentation,hair_removal,segmentation,class,model_idx,class_idx,class_name,precision,recall,f1_score,support
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,5,1,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,6,1,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,7,2,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,8,2,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,9,2,2,bkl,0.8092105263157895,0.7454545454545455,0.7760252365930599,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,10,2,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,11,2,4,mel,0.7829457364341085,0.6047904191616766,0.6824324324324325,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,12,2,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755428,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,13,2,6,vasc,1.0,0.8181818181818182,0.9,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,14,3,0,akiec,0.6612903225806451,0.8367346938775511,0.7387387387387387,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,15,3,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,16,3,2,bkl,0.8187919463087249,0.7393939393939394,0.7770700636942676,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,17,3,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,18,3,4,mel,0.7819548872180451,0.6227544910179641,0.6933333333333334,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,19,3,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755428,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,20,3,6,vasc,1.0,0.7727272727272727,0.8717948717948718,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,21,4,0,akiec,0.6612903225806451,0.8367346938775511,0.7387387387387387,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,22,4,1,bcc,0.873015873015873,0.7142857142857143,0.7857142857142857,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,23,4,2,bkl,0.825503355704698,0.7454545454545455,0.7834394904458599,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,24,4,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,25,4,4,mel,0.7803030303030303,0.6167664670658682,0.6889632107023411,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,26,4,5,nv,0.9118198874296436,0.9662027833001988,0.9382239382239382,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,27,4,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,28,5,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,29,5,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,30,5,2,bkl,0.8211920529801324,0.7515151515151515,0.7848101265822784,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,31,5,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,32,5,4,mel,0.796875,0.6107784431137725,0.6915254237288135,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,33,5,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755428,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,34,5,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,35,6,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,36,6,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,37,6,2,bkl,0.8243243243243243,0.7393939393939394,0.7795527156549521,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,38,6,3,df,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,39,6,4,mel,0.7819548872180451,0.6227544910179641,0.6933333333333334,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,40,6,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,41,6,6,vasc,0.9444444444444444,0.7727272727272727,0.85,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,42,7,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,43,7,1,bcc,0.8571428571428571,0.7012987012987013,0.7714285714285715,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,44,7,2,bkl,0.8092105263157895,0.7454545454545455,0.7760252365930599,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,45,7,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,46,7,4,mel,0.7906976744186046,0.6107784431137725,0.6891891891891891,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,47,7,5,nv,0.911737089201878,0.9652087475149106,0.9377112506035732,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,48,7,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,49,8,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,50,8,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,51,8,2,bkl,0.82,0.7454545454545455,0.780952380952381,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,52,8,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,53,8,4,mel,0.7846153846153846,0.6107784431137725,0.6868686868686869,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,54,8,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,55,8,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,56,9,0,akiec,0.640625,0.8367346938775511,0.7256637168141593,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,57,9,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,58,9,2,bkl,0.8145695364238411,0.7454545454545455,0.7784810126582279,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,59,9,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,60,9,4,mel,0.7906976744186046,0.6107784431137725,0.6891891891891891,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,61,9,5,nv,0.9108818011257036,0.9652087475149106,0.9372586872586872,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,62,9,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,63,10,0,akiec,0.6507936507936508,0.8367346938775511,0.7321428571428571,49.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,64,10,1,bcc,0.8709677419354839,0.7012987012987013,0.7769784172661871,77.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,65,10,2,bkl,0.82,0.7454545454545455,0.780952380952381,165.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,66,10,3,df,0.9166666666666666,0.6470588235294118,0.7586206896551724,17.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,67,10,4,mel,0.7923076923076923,0.6167664670658682,0.6936026936026936,167.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,68,10,5,nv,0.9109653233364574,0.9662027833001988,0.9377713458755428,1006.0
feature_extraction_Xception_use_augmentation_,Xception,feature_extractor,xgboost,False,False,False,False,69,10,6,vasc,0.9473684210526316,0.8181818181818182,0.8780487804878049,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,0,1,0,akiec,0.8571428571428571,0.1224489795918367,0.2142857142857142,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,1,1,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,2,1,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,3,1,3,df,1.0,0.1176470588235294,0.2105263157894736,17.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,4,1,4,mel,0.6611111111111111,0.7125748502994012,0.6858789625360231,167.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,5,1,5,nv,0.929493545183714,0.9304174950298212,0.9299552906110284,1006.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,6,1,6,vasc,0.0,0.0,0.0,22.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,7,2,0,akiec,0.8571428571428571,0.1224489795918367,0.2142857142857142,49.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,8,2,1,bcc,0.8615384615384616,0.7272727272727273,0.7887323943661971,77.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,9,2,2,bkl,0.5413223140495868,0.793939393939394,0.6437346437346437,165.0
feature_extraction_Xception_use_augmentation_use_feature_augmentation_,Xception,feature_extractor,adaboost,True,False,False,False,10,2,3,df,1.0,0.1176470588235294,0.2105263157894736,17.0
